ufs_serial,run_wf_xy,pred,health
S00308,0000008_9_24_19,0.0025226848904014447,0.0
S00309,0000009_1_25_17,0.0022196918403389132,0.0021791077496437
S00310,0000009_1_21_19,0.0022537252342567115,0.0156605896916497
S00311,0000009_3_34_21,0.0023340655016594373,0.0
S00312,0000009_3_33_22,0.0022719660226069097,0.0022374990433228
S00313,0000009_14_30_14,0.0021702136356150565,0.0
S00314,0000009_24_57_25,0.00235192090425898,0.0021928953719759
S00315,0000008_22_48_15,0.0026664230616113534,0.0021781336418657
S00316,0000009_24_24_28,0.001985763809788019,0.0
S00318,0000009_14_23_19,0.0018510662696432307,0.0022137295775651
S00319,0000009_24_43_31,0.002849281660642386,0.0021892730027839
S00321,0000025_16_24_21,0.0013636187785573818,0.0
S00323,0000023_16_27_22,0.0016450231795331778,0.0
S00324,0000023_18_39_23,0.002574716018855911,0.002440437609255
S00325,0000023_18_17_18,0.0030289702051955283,0.0
S00326,0000023_10_62_21,0.0025176027824545017,0.0
S00327,0000023_15_55_16,0.002437755424802174,0.0044787484736659
S00328,0000023_10_48_17,0.002988312241946487,0.0
S00329,0000023_10_37_27,0.003313456420473711,0.0021770745724698
S00331,0000023_11_50_17,0.0027504125472542513,0.0
S00332,0000023_14_40_12,0.0028636474258902592,0.0
S00334,0000023_13_40_16,0.0028098333170346814,0.0072413089722295
S00335,0000023_13_34_20,0.0028465785381701267,0.0
S00336,0000023_13_42_31,0.0018268279559652105,0.0
S00339,0000023_16_61_22,0.0019570932926488483,0.0
S00340,0000023_11_34_26,0.0026839787808872204,0.0
S00341,0000023_23_58_19,0.0028693038282149664,0.0
S00342,0000023_21_17_17,0.0025364078527779807,0.0239999227366672
S00343,0000023_18_55_23,0.0026008793366571843,0.0071593200806683
S00344,0000023_22_50_14,0.0032426465792745117,0.0
S00347,0000023_17_36_15,0.0029570167879853773,0.0
S00349,0000023_18_32_24,0.002283754776067669,0.0
S00350,0000023_13_61_27,0.002320771629173918,0.0022072702240579
S00351,0000009_7_28_30,0.001986867653549803,0.0
S00352,0000001_20_27_14,0.0022322866099002497,0.0
S00354,0000003_16_18_18,0.0030203016212659306,0.0047855643499528
S00356,0000005_22_37_28,0.0026254869680912606,0.0
S00357,0000003_22_47_28,0.0029954265297586213,0.0
S00358,0000007_8_43_31,0.0035902722759092714,0.0
S00360,0000007_10_28_25,0.003007045250021242,0.0
S00361,0000007_25_43_25,0.004110391294845328,0.0024229128580134
S00362,0000007_5_38_13,0.0035516862511473374,0.0
S00363,0000005_19_31_30,0.0031973111712032013,0.0
S00366,0000009_21_58_28,0.0021693874828442,0.0044445636815653
S00369,0000008_3_52_22,0.0026710974010465396,0.0
S00371,0000008_2_37_19,0.0023428699977626304,0.0087046378029984
S00373,0000009_21_50_18,0.0021177257885479604,0.0023894345645892
S00376,0000008_2_39_24,0.002585664429765249,0.0022044799290308
S00377,0000008_2_51_28,0.0022220499370501543,0.0066640743372799
S00378,0000009_25_19_20,0.0026487095842112206,0.0
S00379,0000009_25_34_14,0.002251439384031588,0.0024318042813455
S00380,0000008_4_52_15,0.0029573666065214363,0.0
S00383,0000007_6_45_25,0.0033753149752789734,0.0
S00384,0000008_4_36_13,0.002699446086549615,0.0043461531734788
S00388,0000009_5_43_17,0.0029557744159330653,0.0
S00389,0000009_9_38_25,0.0022308811902401046,0.0120899864747837
S00390,0000009_4_43_13,0.0026090307903449596,0.0
S00393,0000007_5_36_28,0.0034105871068669043,0.0
S00395,0000009_8_26_23,0.002492560010012578,0.0
S00396,0000009_8_50_13,0.002197254884902645,0.0
S00398,0000009_13_56_20,0.004098034735902447,0.0
S00400,0000007_4_58_17,0.0034734831205063127,0.0
S00402,0000009_25_35_12,0.002689525913591955,0.0
S00403,0000009_13_37_30,0.0033970656978353983,0.0043498619334567
S00404,0000009_13_46_13,0.0030674909807124778,0.0
S00405,0000009_16_19_27,0.0021514844756486133,0.0
S00406,0000009_21_42_15,0.002824998037276109,0.0
S00408,0000002_8_57_23,0.002881955262753635,0.0022408584697236
S00409,0000002_6_19_25,0.0022394842967133695,0.002175502182068
S00410,0000002_3_21_17,0.0021153458079151487,0.0
S00411,0000000_23_42_28,0.0005806886346590073,0.0
S00412,0000000_2_32_24,0.0007613891288706801,0.0
