ufs_serial,run_wf_xy,pred,health
S00331,0000023_11_50_17,0.0022535968229366737,0.0
S00332,0000023_14_40_12,0.002872344492266183,0.0
S00334,0000023_13_40_16,0.0027452830216039264,0.0072413089722295
S00335,0000023_13_34_20,0.0023063906900283124,0.0
S00336,0000023_13_42_31,0.001935989771411807,0.0
S00339,0000023_16_61_22,0.0024520902982195438,0.0
S00340,0000023_11_34_26,0.003075882155909082,0.0
S00341,0000023_23_58_19,0.002623667913280565,0.0
S00342,0000023_21_17_17,0.00267980085927656,0.0239999227366672
S00343,0000023_18_55_23,0.00224259492641472,0.0071593200806683
S00344,0000023_22_50_14,0.0018735911181252526,0.0
S00347,0000023_17_36_15,0.0019179837996014721,0.0
S00349,0000023_18_32_24,0.0025080463683597163,0.0
S00350,0000023_13_61_27,0.002304633352885809,0.0022072702240579
S00351,0000009_7_28_30,0.0025038117673410343,0.0
S00352,0000001_20_27_14,0.003013030824633732,0.0
S00354,0000003_16_18_18,0.0028051224129371807,0.0047855643499528
S00356,0000005_22_37_28,0.0022692746001227826,0.0
S00357,0000003_22_47_28,0.003275416319431962,0.0
S00358,0000007_8_43_31,0.0029042804781651576,0.0
S00360,0000007_10_28_25,0.0026655615339105155,0.0
S00361,0000007_25_43_25,0.00392967054365949,0.0024229128580134
S00362,0000007_5_38_13,0.0030633269775990546,0.0
S00363,0000005_19_31_30,0.0028970668870736947,0.0
S00366,0000009_21_58_28,0.0020069123155036428,0.0044445636815653
S00369,0000008_3_52_22,0.0035416522159844046,0.0
S00371,0000008_2_37_19,0.002618364301029572,0.0087046378029984
S00373,0000009_21_50_18,0.002273367338894055,0.0023894345645892
S00376,0000008_2_39_24,0.003154005019004056,0.0022044799290308
S00377,0000008_2_51_28,0.002290385175623043,0.0066640743372799
S00378,0000009_25_19_20,0.0021503391303966985,0.0
S00379,0000009_25_34_14,0.002056395967990082,0.0024318042813455
S00380,0000008_4_52_15,0.002995304574769483,0.0
S00383,0000007_6_45_25,0.0040020406701967845,0.0
S00384,0000008_4_36_13,0.0030882704512950722,0.0043461531734788
S00388,0000009_5_43_17,0.002857843979026104,0.0
S00389,0000009_9_38_25,0.002994586722542911,0.0120899864747837
S00390,0000009_4_43_13,0.0019908905796246807,0.0
S00393,0000007_5_36_28,0.0036674038497671022,0.0
S00395,0000009_8_26_23,0.0026372807490722514,0.0
S00396,0000009_8_50_13,0.0030186419201370064,0.0
S00398,0000009_13_56_20,0.0027105994893814964,0.0
S00400,0000007_4_58_17,0.002988696634094854,0.0
S00402,0000009_25_35_12,0.0020635595479824363,0.0
S00403,0000009_13_37_30,0.002251934229787569,0.0043498619334567
S00404,0000009_13_46_13,0.0021254102323868427,0.0
S00405,0000009_16_19_27,0.0027185119852116742,0.0
S00406,0000009_21_42_15,0.0022743969309930038,0.0
S00408,0000002_8_57_23,0.003311431963504201,0.0022408584697236
S00409,0000002_6_19_25,0.003876741282336357,0.002175502182068
S00410,0000002_3_21_17,0.0023630444600683674,0.0
S00411,0000000_23_42_28,0.0012510636971306648,0.0
S00412,0000000_2_32_24,0.000915230709476743,0.0
S00416,0000000_13_33_12,0.0027550169275081136,0.0
S00417,0000004_23_31_27,0.003178626099677355,0.0065888903619249
