ufs_serial,run_wf_xy,pred,health
S00294,0000013_13_46_19,0.00635711398591989,0.0
S00296,0000012_10_16_24,0.006516390251708998,0.0
S00297,0000024_4_14_24,0.005085021890995288,0.0048750582407611
S00302,0000008_14_50_23,0.006034234196677867,0.0
S00303,0000001_13_52_15,0.012002446595359524,0.0044147169073886
S00308,0000008_9_24_19,0.0108872168705446,0.0
S00309,0000009_1_25_17,0.005683238273077586,0.0021791077496437
S00310,0000009_1_21_19,0.00882338719277706,0.0156605896916497
S00311,0000009_3_34_21,0.006582359969854946,0.0
S00312,0000009_3_33_22,0.004917340105702495,0.0022374990433228
S00313,0000009_14_30_14,0.005994309805723586,0.0
S00314,0000009_24_57_25,0.004416806576762152,0.0021928953719759
S00315,0000008_22_48_15,0.007443850396376964,0.0021781336418657
S00316,0000009_24_24_28,0.0037327758665177267,0.0
S00318,0000009_14_23_19,0.005965189704304706,0.0022137295775651
S00319,0000009_24_43_31,0.007075073604121272,0.0021892730027839
S00321,0000025_16_24_21,0.0037107150800858727,0.0
S00323,0000023_16_27_22,0.00547546860423054,0.0
S00324,0000023_18_39_23,0.007357117364253652,0.002440437609255
S00325,0000023_18_17_18,0.005875909091706512,0.0
S00326,0000023_10_62_21,0.005963066105655609,0.0
S00327,0000023_15_55_16,0.007822048243345018,0.0044787484736659
S00328,0000023_10_48_17,0.009809492390100125,0.0
S00329,0000023_10_37_27,0.008708616202921349,0.0021770745724698
S00331,0000023_11_50_17,0.006383591217707604,0.0
S00332,0000023_14_40_12,0.006008296392835967,0.0
S00334,0000023_13_40_16,0.006589705316782078,0.0072413089722295
S00335,0000023_13_34_20,0.010463260927771695,0.0
S00336,0000023_13_42_31,0.006077712317330467,0.0
S00339,0000023_16_61_22,0.005484918837787916,0.0
S00340,0000023_11_34_26,0.007915505588860507,0.0
S00341,0000023_23_58_19,0.008038991302969126,0.0
S00342,0000023_21_17_17,0.009606595730239122,0.0239999227366672
S00343,0000023_18_55_23,0.005391987742445163,0.0071593200806683
S00344,0000023_22_50_14,0.0067158859499108796,0.0
S00347,0000023_17_36_15,0.007609352146961158,0.0
S00349,0000023_18_32_24,0.0068307066043990445,0.0
S00350,0000023_13_61_27,0.004373425378383013,0.0022072702240579
S00351,0000009_7_28_30,0.00594241938710794,0.0
S00352,0000001_20_27_14,0.005098586880240695,0.0
S00354,0000003_16_18_18,0.0057108650420389226,0.0047855643499528
S00356,0000005_22_37_28,0.007806072563764033,0.0
S00357,0000003_22_47_28,0.0074260522446701884,0.0
S00358,0000007_8_43_31,0.004611450521057008,0.0
S00360,0000007_10_28_25,0.007577366972548892,0.0
S00361,0000007_25_43_25,0.007997169166258757,0.0024229128580134
S00362,0000007_5_38_13,0.012272367028691143,0.0
S00363,0000005_19_31_30,0.0060105132553233504,0.0
S00366,0000009_21_58_28,0.004539548129537509,0.0044445636815653
S00369,0000008_3_52_22,0.00451273388798255,0.0
S00371,0000008_2_37_19,0.006693803807076597,0.0087046378029984
S00373,0000009_21_50_18,0.004714903013799712,0.0023894345645892
S00376,0000008_2_39_24,0.00526789149644466,0.0022044799290308
S00377,0000008_2_51_28,0.005145313325697108,0.0066640743372799
S00378,0000009_25_19_20,0.00852293899167186,0.0
S00379,0000009_25_34_14,0.00876629846834137,0.0024318042813455
S00380,0000008_4_52_15,0.009492574568991413,0.0
S00383,0000007_6_45_25,0.004075374617952278,0.0
S00384,0000008_4_36_13,0.004876187100440643,0.0043461531734788
S00388,0000009_5_43_17,0.007426094108030857,0.0
S00389,0000009_9_38_25,0.0038820599697943076,0.0120899864747837
S00390,0000009_4_43_13,0.008197256298856334,0.0
S00393,0000007_5_36_28,0.0060601676732633366,0.0
S00395,0000009_8_26_23,0.006414309077287185,0.0
S00396,0000009_8_50_13,0.006470677039242919,0.0
S00398,0000009_13_56_20,0.008737099474777785,0.0
S00400,0000007_4_58_17,0.006477676537200871,0.0
