run_id,wafer_no,total_dies,risk_dies,avg_ppm,total_units,risk_units
232,15,88,0,680.4,0,0
232,16,104,0,712.4,0,0
232,17,124,0,676.2,0,0
232,18,52,0,632.2,0,0
232,19,92,0,163.8,0,0
232,20,116,0,688.1,0,0
232,21,104,0,712.4,0,0
232,22,124,0,676.2,0,0
232,23,88,0,680.4,0,0
232,24,52,0,632.2,0,0
232,25,92,0,163.8,0,0
233,1,100,0,782.2,0,0
233,2,88,0,788.7,0,0
233,3,92,0,799.6,0,0
233,4,76,25,819.9,0,0
233,5,76,25,819.9,0,0
233,6,100,0,757.0,0,0
233,7,144,0,732.8,0,0
233,8,116,4,816.9,0,0
233,9,76,1,813.3,0,0
233,10,144,0,732.8,0,0
233,11,100,0,782.2,0,0
233,12,80,1,809.0,0,0
233,13,76,25,819.9,0,0
233,14,112,0,796.4,0,0
233,15,144,0,732.8,0,0
233,16,116,4,816.9,0,0
233,17,76,1,813.3,0,0
233,18,92,0,799.6,0,0
233,19,84,6,816.3,0,0
233,20,84,6,816.3,0,0
233,21,76,25,819.9,0,0
233,22,88,0,788.7,0,0
233,23,76,25,819.9,0,0
233,24,72,33,831.4,0,0
233,25,108,0,724.9,0,0
234,1,68,0,638.4,0,0
234,2,40,0,515.9,0,0
234,3,68,0,638.4,0,0
234,4,72,0,706.0,0,0
234,5,60,0,512.4,0,0
234,6,92,0,671.9,0,0
234,7,96,0,148.0,0,0
234,8,72,0,706.0,0,0
234,9,60,0,512.4,0,0
234,10,80,0,643.0,0,0
234,11,84,0,717.1,0,0
234,12,60,0,512.4,0,0
234,13,96,0,148.0,0,0
234,14,92,0,667.2,0,0
234,15,80,0,643.0,0,0
234,16,80,0,670.1,0,0
234,17,80,0,670.1,0,0
234,18,68,0,175.4,0,0
234,19,68,0,197.9,0,0
234,20,72,0,706.0,0,0
234,21,84,0,174.5,0,0
234,22,52,0,628.9,0,0
234,23,100,0,183.3,0,0
234,24,96,0,672.8,0,0
234,25,96,0,148.0,0,0
235,1,84,0,271.9,0,0
235,2,60,0,693.4,0,0
235,3,104,0,546.6,0,0
235,4,56,0,747.9,0,0
235,5,128,0,722.1,0,0
235,6,136,0,715.7,0,0
235,7,128,0,722.1,0,0
235,8,104,0,546.6,0,0
235,9,104,0,546.6,0,0
235,10,56,0,747.9,0,0
235,11,84,0,271.9,0,0
235,12,60,0,693.4,0,0
235,13,84,0,731.0,0,0
235,14,56,0,747.9,0,0
235,15,104,0,546.6,0,0
235,16,128,0,722.1,0,0
235,17,136,0,715.7,0,0
235,18,56,0,747.9,0,0
235,19,56,0,747.9,0,0
235,20,84,0,731.0,0,0
235,21,96,0,713.9,0,0
235,22,104,0,546.6,0,0
235,23,104,0,546.6,0,0
235,24,96,0,713.9,0,0
235,25,84,0,731.0,0,0
236,1,96,0,688.8,0,0
236,2,56,0,702.5,0,0
236,3,108,0,627.1,0,0
236,4,108,0,627.1,0,0
236,5,80,0,670.6,0,0
236,6,104,0,389.0,0,0
236,7,84,0,477.9,0,0
236,8,72,0,480.5,0,0
236,9,96,0,688.5,0,0
236,10,96,0,688.8,0,0
236,11,96,0,688.8,0,0
236,12,96,0,731.1,0,0
236,13,92,0,585.3,0,0
236,14,108,0,731.5,0,0
236,15,100,0,765.3,0,0
236,16,80,0,680.1,0,0
236,17,100,0,649.1,0,0
236,18,96,0,688.5,0,0
236,19,68,0,725.7,0,0
236,20,108,0,627.1,0,0
236,21,96,0,440.1,0,0
236,22,96,0,731.1,0,0
236,23,100,0,732.4,0,0
236,24,124,0,429.1,0,0
236,25,124,0,429.1,0,0
237,1,76,0,566.0,0,0
237,2,72,0,622.6,0,0
237,3,88,0,555.7,0,0
237,4,88,0,500.9,0,0
237,5,88,0,743.9,0,0
237,6,84,0,618.0,0,0
237,7,84,0,392.9,0,0
237,8,76,0,612.7,0,0
237,9,84,0,618.0,0,0
237,10,56,0,673.3,0,0
237,11,80,0,695.2,0,0
237,12,104,0,560.1,0,0
237,13,104,0,560.1,0,0
237,14,76,0,523.3,0,0
237,15,88,0,555.7,0,0
237,16,84,0,618.0,0,0
237,17,80,0,695.2,0,0
237,18,88,0,638.5,0,0
237,19,76,0,665.0,0,0
237,20,88,0,538.2,0,0
237,21,80,0,658.2,0,0
237,22,92,0,574.2,0,0
237,23,72,0,622.6,0,0
237,24,104,0,560.1,0,0
237,25,88,0,500.9,0,0
238,1,124,0,676.2,0,0
238,2,124,0,676.2,0,0
238,3,52,0,632.2,0,0
238,4,88,0,680.4,0,0
238,5,116,0,688.1,0,0
238,6,88,0,680.4,0,0
238,7,124,0,676.2,0,0
238,8,88,0,680.4,0,0
238,9,116,0,688.1,0,0
238,10,88,0,680.4,0,0
238,11,88,0,680.4,0,0
238,12,124,0,676.2,0,0
238,13,52,0,632.2,0,0
238,14,104,0,712.4,0,0
238,15,52,0,632.2,0,0
238,16,88,0,680.4,0,0
238,17,88,0,680.4,0,0
238,18,80,0,149.4,0,0
238,19,124,0,676.2,0,0
238,20,104,0,712.4,0,0
238,21,88,0,680.4,0,0
238,22,88,0,680.4,0,0
238,23,92,0,163.8,0,0
238,24,104,0,712.4,0,0
238,25,88,0,680.4,0,0
239,1,104,12,785.0,0,0
239,2,100,23,775.2,0,0
239,3,104,45,834.9,0,0
239,4,96,41,777.0,0,0
239,5,80,25,829.4,0,0
239,6,76,47,849.6,0,0
239,7,76,6,796.4,0,0
239,8,84,29,788.9,0,0
239,9,96,41,777.0,0,0
239,10,76,6,796.4,0,0
239,11,76,6,796.4,0,0
239,12,100,23,775.2,0,0
239,13,92,31,787.4,0,0
239,14,96,5,760.5,0,0
239,15,76,3,782.1,0,0
239,16,84,45,837.0,0,0
239,17,96,5,760.5,0,0
239,18,68,10,757.2,0,0
239,19,92,31,787.4,0,0
239,20,84,29,788.9,0,0
239,21,76,6,796.4,0,0
239,22,96,41,777.0,0,0
239,23,96,41,777.0,0,0
239,24,100,3,789.7,0,0
239,25,80,25,829.4,0,0
240,1,92,0,318.4,0,0
240,2,48,0,526.3,0,0
240,3,76,0,642.3,0,0
240,4,72,0,723.0,0,0
240,5,56,0,760.3,0,0
240,6,76,0,642.3,0,0
240,7,36,0,422.5,0,0
240,8,56,0,760.3,0,0
240,9,40,21,781.4,0,0
240,10,44,0,586.5,0,0
240,11,36,0,422.5,0,0
240,12,60,0,621.7,0,0
240,13,48,0,526.3,0,0
240,14,60,0,621.7,0,0
240,15,92,0,318.4,0,0
240,16,60,0,621.7,0,0
240,17,56,0,760.3,0,0
240,18,60,0,621.7,0,0
240,19,72,0,723.0,0,0
240,20,76,0,642.3,0,0
240,21,56,0,760.3,0,0
240,22,56,0,760.3,0,0
240,23,72,0,723.0,0,0
240,24,92,0,414.3,0,0
240,25,76,0,642.3,0,0
241,1,92,0,671.9,0,0
241,2,92,0,667.2,0,0
241,3,68,0,638.4,0,0
241,4,76,0,191.0,0,0
241,5,84,0,717.1,0,0
241,6,68,0,175.4,0,0
241,7,96,0,672.8,0,0
241,8,96,0,672.8,0,0
241,9,68,0,138.7,0,0
241,10,84,0,717.1,0,0
241,11,60,0,512.4,0,0
241,12,80,0,670.1,0,0
241,13,40,0,515.9,0,0
241,14,96,0,216.6,0,0
241,15,84,0,174.5,0,0
241,16,60,0,751.2,0,0
241,17,40,0,515.9,0,0
241,18,80,0,670.1,0,0
241,19,60,0,512.4,0,0
241,20,60,0,751.2,0,0
241,21,76,0,191.0,0,0
241,22,92,0,671.9,0,0
241,23,68,0,197.9,0,0
241,24,80,0,670.1,0,0
241,25,60,0,512.4,0,0
242,1,92,0,318.4,0,0
242,2,44,0,586.5,0,0
242,3,48,0,526.3,0,0
242,4,72,0,687.8,0,0
242,5,92,0,318.4,0,0
242,6,76,0,642.3,0,0
242,7,48,0,526.3,0,0
242,8,56,0,760.3,0,0
242,9,48,0,526.3,0,0
242,10,64,0,360.9,0,0
242,11,48,0,526.3,0,0
242,12,36,0,422.5,0,0
242,13,60,0,621.7,0,0
242,14,68,0,677.7,0,0
242,15,76,0,642.3,0,0
242,16,36,0,422.5,0,0
242,17,44,0,586.5,0,0
242,18,92,0,414.3,0,0
242,19,72,0,687.8,0,0
242,20,68,0,677.7,0,0
242,21,40,21,781.4,0,0
242,22,68,0,677.7,0,0
242,23,48,0,526.3,0,0
242,24,68,0,677.7,0,0
242,25,56,0,760.3,0,0
243,1,84,0,266.7,0,0
243,2,84,0,532.7,0,0
243,3,80,0,371.9,0,0
243,4,80,0,685.0,0,0
243,5,100,0,423.8,0,0
243,6,100,2,772.8,0,0
243,7,96,0,455.3,0,0
243,8,100,0,423.8,0,0
243,9,100,2,772.8,0,0
243,10,76,0,682.5,0,0
243,11,68,0,588.9,0,0
243,12,84,0,711.1,0,0
243,13,92,0,630.1,0,0
243,14,84,0,711.1,0,0
243,15,100,0,725.4,0,0
243,16,76,0,522.3,0,0
243,17,76,0,682.5,0,0
243,18,76,0,522.3,0,0
243,19,100,0,423.8,0,0
243,20,52,0,473.3,0,0
243,21,68,0,588.9,0,0
243,22,92,0,630.1,0,0
243,23,72,0,620.1,0,0
243,24,100,0,423.8,0,0
243,25,84,0,532.7,0,0
244,1,72,0,687.8,0,0
244,2,76,0,642.3,0,0
244,3,56,0,760.3,0,0
244,4,72,0,723.0,0,0
244,5,44,0,586.5,0,0
244,6,56,0,760.3,0,0
244,7,36,0,422.5,0,0
244,8,72,0,723.0,0,0
244,9,40,21,781.4,0,0
244,10,60,0,621.7,0,0
244,11,64,0,360.9,0,0
244,12,44,0,586.5,0,0
244,13,68,0,677.7,0,0
244,14,92,0,414.3,0,0
244,15,64,0,360.9,0,0
244,16,40,21,781.4,0,0
244,17,72,0,687.8,0,0
244,18,92,0,414.3,0,0
244,19,68,0,677.7,0,0
244,20,72,0,687.8,0,0
244,21,72,0,687.8,0,0
244,22,72,0,723.0,0,0
244,23,48,0,526.3,0,0
244,24,60,0,621.7,0,0
244,25,48,0,526.3,0,0
245,1,112,5,796.6,0,0
245,2,92,0,712.1,0,0
245,3,64,0,746.7,0,0
245,4,112,0,789.6,0,0
245,5,108,21,825.3,0,0
245,6,84,19,819.4,0,0
245,7,108,21,825.3,0,0
245,8,64,0,714.4,0,0
245,9,60,2,820.1,0,0
245,10,112,5,796.6,0,0
245,11,60,2,820.1,0,0
245,12,64,0,746.7,0,0
245,13,112,0,789.6,0,0
245,14,96,0,694.4,0,0
245,15,96,0,694.4,0,0
245,16,64,0,746.7,0,0
245,17,112,5,796.6,0,0
245,18,68,0,770.3,0,0
245,19,108,21,825.3,0,0
245,20,64,0,746.7,0,0
245,21,112,0,789.6,0,0
245,22,68,4,801.5,0,0
245,23,84,19,819.4,0,0
245,24,68,0,770.3,0,0
245,25,96,0,694.4,0,0
246,1,64,0,714.4,0,0
246,2,64,0,746.7,0,0
246,3,84,19,819.4,0,0
246,4,112,0,789.6,0,0
246,5,80,1,776.6,0,0
246,6,68,0,770.3,0,0
246,7,64,0,714.4,0,0
246,8,68,0,770.3,0,0
246,9,80,1,776.6,0,0
246,10,112,5,796.6,0,0
246,11,60,2,820.1,0,0
246,12,96,0,694.4,0,0
246,13,96,0,694.4,0,0
246,14,92,0,712.1,0,0
246,15,68,0,770.3,0,0
246,16,68,0,770.3,0,0
246,17,92,0,712.1,0,0
246,18,68,0,770.3,0,0
246,19,108,21,825.3,0,0
246,20,64,0,714.4,0,0
246,21,68,0,770.3,0,0
246,22,64,0,746.7,0,0
246,23,112,5,796.6,0,0
246,24,92,0,712.1,0,0
246,25,108,21,825.3,0,0
247,1,64,45,851.9,0,0
247,2,84,83,886.2,0,0
247,3,92,65,838.2,0,0
247,4,80,62,858.1,0,0
247,5,84,83,886.2,0,0
247,6,60,7,803.0,0,0
247,7,96,42,828.5,0,0
247,8,116,84,856.9,0,0
247,9,84,52,837.8,0,0
247,10,76,71,880.4,0,0
247,11,100,75,848.6,0,0
247,12,72,64,868.0,0,0
247,13,60,7,803.0,0,0
247,14,88,83,889.4,0,0
247,15,88,83,889.4,0,0
247,16,84,83,886.2,0,0
247,17,92,62,845.2,0,0
247,18,80,62,858.1,0,0
247,19,84,46,842.9,0,0
247,20,88,83,889.4,0,0
247,21,92,65,838.2,0,0
247,22,88,67,866.7,0,0
247,23,92,62,845.2,0,0
247,24,84,83,886.2,0,0
247,25,60,35,849.4,0,0
248,1,68,0,761.6,0,0
248,2,56,0,759.0,0,0
248,3,96,0,769.0,0,0
248,4,60,0,717.8,0,0
248,5,88,0,750.8,0,0
248,6,84,0,773.9,0,0
248,7,84,0,766.9,0,0
248,8,84,0,598.1,0,0
248,9,84,0,766.9,0,0
248,10,84,0,598.1,0,0
248,11,84,0,735.5,0,0
248,12,56,0,759.0,0,0
248,13,28,0,692.7,0,0
248,14,28,0,692.7,0,0
248,15,96,0,769.0,0,0
248,16,68,0,761.6,0,0
248,17,84,0,766.9,0,0
248,18,88,0,750.8,0,0
248,19,72,0,582.1,0,0
248,20,96,0,769.0,0,0
248,21,100,0,673.2,0,0
248,22,56,3,760.4,0,0
248,23,84,0,598.1,0,0
248,24,72,0,714.5,0,0
248,25,104,0,711.2,0,0
249,1,96,0,711.9,0,0
249,2,96,0,711.9,0,0
249,3,52,0,507.8,0,0
249,4,68,0,473.5,0,0
249,5,92,29,813.3,0,0
249,6,92,0,684.7,0,0
249,7,44,0,721.8,0,0
249,8,44,0,721.8,0,0
249,9,128,0,711.5,0,0
249,10,68,0,473.5,0,0
249,11,68,0,473.5,0,0
249,12,68,0,557.3,0,0
249,13,68,0,557.3,0,0
249,14,52,0,507.8,0,0
249,15,96,0,711.9,0,0
249,16,72,0,545.5,0,0
249,17,88,2,764.8,0,0
249,18,96,0,711.9,0,0
249,19,72,0,545.5,0,0
249,20,44,0,721.8,0,0
249,21,112,0,769.2,0,0
249,22,68,0,557.3,0,0
249,23,100,0,584.7,0,0
249,24,92,29,813.3,0,0
249,25,44,0,721.8,0,0
250,1,84,0,689.6,0,0
250,2,84,0,689.6,0,0
250,3,80,0,522.7,0,0
250,4,80,0,184.2,0,0
250,5,80,0,547.9,0,0
250,6,84,0,689.6,0,0
250,7,80,0,184.2,0,0
250,8,80,0,184.2,0,0
250,9,80,0,184.2,0,0
250,10,80,0,522.7,0,0
250,11,80,0,522.7,0,0
250,12,80,0,522.7,0,0
250,13,80,0,184.2,0,0
250,14,80,0,522.7,0,0
250,15,80,0,184.2,0,0
250,16,80,0,184.2,0,0
250,17,80,0,184.2,0,0
250,18,80,0,547.9,0,0
250,19,80,0,184.2,0,0
250,20,84,0,689.6,0,0
250,21,80,0,547.9,0,0
250,22,80,0,522.7,0,0
250,23,80,0,547.9,0,0
250,24,80,0,547.9,0,0
250,25,84,0,689.6,0,0
251,1,44,0,762.2,0,0
251,2,72,0,732.7,0,0
251,3,44,0,762.2,0,0
251,4,72,0,732.7,0,0
251,5,44,0,762.2,0,0
251,6,88,0,705.8,0,0
251,7,88,0,705.8,0,0
251,8,72,0,732.7,0,0
251,9,88,0,705.8,0,0
251,10,52,0,629.2,0,0
251,11,72,0,732.7,0,0
251,12,52,0,629.2,0,0
251,13,88,0,705.8,0,0
251,14,88,0,705.8,0,0
251,15,88,0,705.8,0,0
251,16,72,0,732.7,0,0
251,17,44,0,762.2,0,0
251,18,72,0,732.7,0,0
251,19,52,0,629.2,0,0
251,20,52,0,629.2,0,0
251,21,88,0,705.8,0,0
251,22,44,0,762.2,0,0
251,23,44,0,762.2,0,0
251,24,52,0,629.2,0,0
251,25,72,0,732.7,0,0
252,1,56,0,673.3,0,0
252,2,88,0,538.2,0,0
252,3,76,0,665.0,0,0
252,4,84,0,392.9,0,0
252,5,88,0,743.9,0,0
252,6,76,0,612.7,0,0
252,7,88,0,555.7,0,0
252,8,76,0,612.7,0,0
252,9,76,0,566.0,0,0
252,10,56,0,673.3,0,0
252,11,88,0,743.9,0,0
252,12,84,0,392.9,0,0
252,13,80,0,695.2,0,0
252,14,76,0,523.3,0,0
252,15,92,0,574.2,0,0
252,16,80,0,695.2,0,0
252,17,92,0,574.2,0,0
252,18,92,0,574.2,0,0
252,19,76,0,612.7,0,0
252,20,80,0,658.2,0,0
252,21,88,0,538.2,0,0
252,22,104,0,560.1,0,0
252,23,88,0,500.9,0,0
252,24,88,0,500.9,0,0
252,25,92,0,574.2,0,0
253,1,76,0,780.8,0,0
253,2,80,1,745.1,0,0
253,3,76,1,790.2,0,0
253,4,76,1,790.2,0,0
253,5,68,0,360.1,0,0
253,6,84,8,786.0,0,0
253,7,76,0,324.3,0,0
253,8,88,0,248.1,0,0
253,9,80,1,745.1,0,0
253,10,108,21,824.1,0,0
253,11,68,0,360.1,0,0
253,12,76,1,790.2,0,0
253,13,76,1,790.2,0,0
253,14,100,0,401.1,0,0
253,15,104,3,791.7,0,0
253,16,80,0,778.5,0,0
253,17,92,33,812.9,0,0
253,18,72,3,791.2,0,0
253,19,120,0,734.3,0,0
253,20,100,17,819.4,0,0
253,21,96,0,765.6,0,0
253,22,100,0,401.1,0,0
253,23,104,0,328.9,0,0
253,24,84,0,738.1,0,0
253,25,84,0,738.1,0,0
254,1,84,0,266.7,0,0
254,2,92,0,630.1,0,0
254,3,68,0,588.9,0,0
254,4,72,0,620.1,0,0
254,5,100,0,537.3,0,0
254,6,84,0,532.7,0,0
254,7,92,0,630.1,0,0
254,8,76,0,737.0,0,0
254,9,92,0,630.1,0,0
254,10,124,0,749.7,0,0
254,11,100,0,423.8,0,0
254,12,80,0,371.9,0,0
254,13,80,0,371.9,0,0
254,14,72,0,620.1,0,0
254,15,84,0,711.1,0,0
254,16,76,0,522.3,0,0
254,17,52,0,473.3,0,0
254,18,52,0,473.3,0,0
254,19,84,0,532.7,0,0
254,20,100,0,423.8,0,0
254,21,76,0,682.5,0,0
254,22,84,0,532.7,0,0
254,23,100,2,772.8,0,0
254,24,72,0,339.1,0,0
254,25,72,0,339.1,0,0
255,1,68,0,815.8,0,0
255,2,88,23,825.6,0,0
255,3,100,0,782.2,0,0
255,4,80,1,809.0,0,0
255,5,100,0,757.0,0,0
255,6,92,0,799.6,0,0
255,7,136,105,836.2,0,0
255,8,136,105,836.2,0,0
255,9,88,23,825.6,0,0
255,10,100,0,782.2,0,0
255,11,136,105,836.2,0,0
255,12,116,4,816.9,0,0
255,13,76,1,813.3,0,0
255,14,92,0,799.6,0,0
255,15,76,25,819.9,0,0
255,16,144,0,732.8,0,0
255,17,108,0,724.9,0,0
255,18,116,4,816.9,0,0
255,19,92,0,799.6,0,0
255,20,108,0,724.9,0,0
255,21,136,105,836.2,0,0
255,22,80,1,809.0,0,0
255,23,72,33,831.4,0,0
255,24,116,4,816.9,0,0
255,25,56,0,725.1,0,0
256,1,64,0,746.7,0,0
256,2,68,4,801.5,0,0
256,3,68,0,770.3,0,0
256,4,64,0,714.4,0,0
256,5,112,0,789.6,0,0
256,6,108,21,825.3,0,0
256,7,80,1,776.6,0,0
256,8,80,1,776.6,0,0
256,9,80,1,776.6,0,0
256,10,92,0,712.1,0,0
256,11,64,0,746.7,0,0
256,12,108,21,825.3,0,0
256,13,92,0,712.1,0,0
256,14,64,0,746.7,0,0
256,15,64,0,714.4,0,0
256,16,96,0,694.4,0,0
256,17,64,0,746.7,0,0
256,18,64,0,714.4,0,0
256,19,80,1,776.6,0,0
256,20,68,0,770.3,0,0
256,21,60,2,820.1,0,0
256,22,92,0,712.1,0,0
256,23,68,4,801.5,0,0
256,24,68,4,801.5,0,0
256,25,108,21,825.3,0,0
257,1,44,0,762.2,0,0
257,2,44,0,762.2,0,0
257,3,44,0,762.2,0,0
257,4,44,0,762.2,0,0
257,5,44,0,762.2,0,0
257,6,52,0,629.2,0,0
257,7,44,0,762.2,0,0
257,8,52,0,629.2,0,0
257,9,44,0,762.2,0,0
257,10,72,0,732.7,0,0
257,11,72,0,732.7,0,0
257,12,52,0,629.2,0,0
257,13,52,0,629.2,0,0
257,14,88,0,705.8,0,0
257,15,72,0,732.7,0,0
257,16,44,0,762.2,0,0
257,17,72,0,732.7,0,0
257,18,44,0,762.2,0,0
257,19,52,0,629.2,0,0
257,20,88,0,705.8,0,0
257,21,44,0,762.2,0,0
257,22,72,0,732.7,0,0
257,23,72,0,732.7,0,0
257,24,88,0,705.8,0,0
257,25,88,0,705.8,0,0
258,1,72,8,804.7,0,0
258,2,84,15,813.4,0,0
258,3,96,25,811.2,0,0
258,4,72,8,804.7,0,0
258,5,92,0,750.0,0,0
258,6,96,25,811.2,0,0
258,7,96,41,835.6,0,0
258,8,52,0,788.0,0,0
258,9,96,41,835.6,0,0
258,10,64,0,724.8,0,0
258,11,92,40,839.9,0,0
258,12,96,25,811.2,0,0
258,13,92,43,837.8,0,0
258,14,72,8,804.7,0,0
258,15,92,43,837.8,0,0
258,16,72,2,761.7,0,0
258,17,84,15,813.4,0,0
258,18,92,40,839.9,0,0
258,19,96,25,811.2,0,0
258,20,96,22,805.3,0,0
258,21,96,25,811.2,0,0
258,22,64,0,724.8,0,0
258,23,92,0,750.0,0,0
258,24,68,11,779.8,0,0
258,25,92,43,837.8,0,0
259,1,84,0,330.1,0,0
259,2,88,0,109.4,0,0
259,3,72,0,165.0,0,0
259,4,92,0,176.3,0,0
259,5,96,0,231.7,0,0
259,6,112,0,173.5,0,0
259,7,68,0,168.2,0,0
259,8,112,0,173.5,0,0
259,9,112,0,173.5,0,0
259,10,100,0,172.7,0,0
259,11,96,0,127.5,0,0
259,12,72,0,165.0,0,0
259,13,72,0,165.0,0,0
259,14,84,0,150.3,0,0
259,15,92,1,407.0,0,0
259,16,68,0,133.7,0,0
259,17,76,0,339.1,0,0
259,18,92,1,407.0,0,0
259,19,84,0,330.1,0,0
259,20,68,0,133.7,0,0
259,21,72,0,165.0,0,0
259,22,92,0,176.3,0,0
259,23,100,0,172.7,0,0
259,24,76,0,339.1,0,0
259,25,84,0,330.1,0,0
260,1,84,0,773.9,0,0
260,2,96,0,769.0,0,0
260,3,72,0,744.2,0,0
260,4,28,0,692.7,0,0
260,5,72,0,744.2,0,0
260,6,100,0,673.2,0,0
260,7,68,0,761.6,0,0
260,8,104,0,711.2,0,0
260,9,60,0,717.8,0,0
260,10,96,0,769.0,0,0
260,11,100,0,673.2,0,0
260,12,56,3,760.4,0,0
260,13,72,0,744.2,0,0
260,14,96,0,769.0,0,0
260,15,84,0,598.1,0,0
260,16,104,0,711.2,0,0
260,17,88,0,750.8,0,0
260,18,72,0,714.5,0,0
260,19,76,0,699.5,0,0
260,20,72,0,582.1,0,0
260,21,84,0,598.1,0,0
260,22,84,0,598.1,0,0
260,23,80,0,669.8,0,0
260,24,100,0,673.2,0,0
260,25,88,0,750.8,0,0
261,1,76,0,522.3,0,0
261,2,76,0,682.5,0,0
261,3,100,2,772.8,0,0
261,4,84,0,266.7,0,0
261,5,92,0,630.1,0,0
261,6,76,0,522.3,0,0
261,7,76,0,522.3,0,0
261,8,76,0,682.5,0,0
261,9,84,0,266.7,0,0
261,10,76,0,734.9,0,0
261,11,68,0,588.9,0,0
261,12,72,0,620.1,0,0
261,13,124,0,749.7,0,0
261,14,76,0,737.0,0,0
261,15,72,0,339.1,0,0
261,16,100,0,725.4,0,0
261,17,80,0,371.9,0,0
261,18,76,0,682.5,0,0
261,19,92,0,630.1,0,0
261,20,100,2,772.8,0,0
261,21,100,0,537.3,0,0
261,22,100,2,772.8,0,0
261,23,100,2,772.8,0,0
261,24,72,0,620.1,0,0
261,25,80,0,694.2,0,0
262,1,112,64,846.8,0,0
262,2,64,0,740.2,0,0
262,3,88,8,795.5,0,0
262,4,112,64,846.8,0,0
262,5,76,0,775.7,0,0
262,6,52,31,847.6,0,0
262,7,76,0,775.7,0,0
262,8,120,0,794.2,0,0
262,9,52,31,847.6,0,0
262,10,60,0,703.9,0,0
262,11,72,0,763.3,0,0
262,12,52,0,789.1,0,0
262,13,116,0,791.1,0,0
262,14,72,0,763.3,0,0
262,15,116,0,791.1,0,0
262,16,88,12,816.0,0,0
262,17,64,0,740.2,0,0
262,18,88,8,795.5,0,0
262,19,96,3,772.2,0,0
262,20,120,0,794.2,0,0
262,21,96,3,772.2,0,0
262,22,52,0,789.1,0,0
262,23,64,0,393.7,0,0
262,24,76,0,775.7,0,0
262,25,84,51,846.5,0,0
263,1,48,0,526.3,0,0
263,2,60,0,621.7,0,0
263,3,64,0,360.9,0,0
263,4,72,0,723.0,0,0
263,5,72,0,687.8,0,0
263,6,64,0,360.9,0,0
263,7,68,0,677.7,0,0
263,8,48,0,526.3,0,0
263,9,40,21,781.4,0,0
263,10,44,0,586.5,0,0
263,11,92,0,318.4,0,0
263,12,40,21,781.4,0,0
263,13,64,0,360.9,0,0
263,14,68,0,677.7,0,0
263,15,64,0,360.9,0,0
263,16,40,21,781.4,0,0
263,17,64,0,360.9,0,0
263,18,48,0,526.3,0,0
263,19,64,0,360.9,0,0
263,20,92,0,414.3,0,0
263,21,68,0,677.7,0,0
263,22,36,0,422.5,0,0
263,23,68,0,677.7,0,0
263,24,92,0,414.3,0,0
263,25,56,0,760.3,0,0
264,1,92,0,712.1,0,0
264,2,60,2,820.1,0,0
264,3,68,0,770.3,0,0
264,4,60,2,820.1,0,0
264,5,112,5,796.6,0,0
264,6,68,0,770.3,0,0
264,7,92,0,712.1,0,0
264,8,84,19,819.4,0,0
264,9,68,4,801.5,0,0
264,10,64,0,714.4,0,0
264,11,92,0,712.1,0,0
264,12,108,21,825.3,0,0
264,13,112,0,789.6,0,0
264,14,84,19,819.4,0,0
264,15,108,21,825.3,0,0
264,16,108,21,825.3,0,0
264,17,80,1,776.6,0,0
264,18,108,21,825.3,0,0
264,19,112,5,796.6,0,0
264,20,80,1,776.6,0,0
264,21,64,0,714.4,0,0
264,22,112,5,796.6,0,0
264,23,64,0,746.7,0,0
264,24,112,5,796.6,0,0
264,25,68,4,801.5,0,0
265,1,60,0,754.4,0,0
265,2,80,0,303.4,0,0
265,3,72,0,191.0,0,0
265,4,76,0,210.3,0,0
265,5,92,0,724.0,0,0
265,6,92,0,785.0,0,0
265,7,72,0,191.0,0,0
265,8,64,15,819.5,0,0
265,9,88,0,726.3,0,0
265,10,80,0,760.5,0,0
265,11,48,0,344.0,0,0
265,12,80,0,303.4,0,0
265,13,80,0,760.5,0,0
265,14,80,0,760.5,0,0
265,15,80,0,303.4,0,0
265,16,48,0,344.0,0,0
265,17,88,0,726.3,0,0
265,18,64,15,819.5,0,0
265,19,72,0,314.2,0,0
265,20,92,2,779.7,0,0
265,21,48,0,344.0,0,0
265,22,92,0,724.0,0,0
265,23,92,0,724.0,0,0
265,24,60,0,754.4,0,0
265,25,88,0,726.3,0,0
266,1,80,0,184.2,0,0
266,2,80,0,184.2,0,0
266,3,84,0,689.6,0,0
266,4,84,0,689.6,0,0
266,5,84,0,689.6,0,0
266,6,80,0,184.2,0,0
266,7,80,0,184.2,0,0
266,8,80,0,547.9,0,0
266,9,80,0,547.9,0,0
266,10,80,0,547.9,0,0
266,11,80,0,184.2,0,0
266,12,80,0,184.2,0,0
266,13,80,0,522.7,0,0
266,14,84,0,689.6,0,0
266,15,80,0,522.7,0,0
266,16,80,0,547.9,0,0
266,17,80,0,184.2,0,0
266,18,80,0,522.7,0,0
266,19,80,0,522.7,0,0
266,20,84,0,689.6,0,0
266,21,84,0,689.6,0,0
266,22,84,0,689.6,0,0
266,23,80,0,547.9,0,0
266,24,80,0,184.2,0,0
266,25,84,0,689.6,0,0
267,1,76,6,796.4,0,0
267,2,76,47,849.6,0,0
267,3,76,3,782.1,0,0
267,4,84,45,837.0,0,0
267,5,104,45,834.9,0,0
267,6,100,23,775.2,0,0
267,7,104,12,785.0,0,0
267,8,100,3,789.7,0,0
267,9,100,3,789.7,0,0
267,10,76,6,796.4,0,0
267,11,104,45,834.9,0,0
