ufs_serial,X1064,X592,X1066,X1071,X1068,X727,X1063,X1060,X1003,X995,X1070,X594,X1002,X718,X726,health,is_defect
S43101,6.756689499999999,0.8443877999999999,1.8303165,4.0133627,2.3687392000000003,34.707499999999996,21.6703191,13.4499764,284.5,1773.0,91.9128101,1924.25,2027.25,1054.5,1041.25,0.0076900908846505,1
S43102,9.008368,-1.1037321000000002,2.1528851,4.6769306,2.8401411,30.5775,23.2391132,15.5366245,285.5,1775.75,88.79522999999998,1834.0,2112.5,1002.75,1017.75,0.0108408338736895,1
S43103,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,31.73,24.842021300000003,18.854578600000004,286.85,1771.0,85.2120638,1900.0,1953.75,979.75,919.5,0.0087209302325581,1
S43104,10.621626199999998,1.8011278000000002,3.9413679,3.6838445,4.0008758,31.425,25.339557,14.5717335,287.75,1763.0,87.93519140000001,1639.25,2139.25,1049.5,946.25,0.0206029882920069,1
S43105,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,29.045,24.842021300000003,18.854578600000004,288.8,1771.25,85.2120638,1660.25,1919.5,939.5,921.75,0.0249019109065821,1
S43106,7.8765057,5.5402437,2.5096586,3.1505373,2.9895367000000004,28.3075,22.627440600000003,12.7303259,289.5,1751.75,87.26807579999998,1499.5,1993.0,979.75,995.0,0.0104189297870475,1
S43108,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,30.6575,24.842021300000003,18.854578600000004,287.35,1767.25,85.2120638,1232.75,2055.75,959.25,974.5,0.0159696031296566,1
S43110,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,31.56,24.842021300000003,18.854578600000004,289.3,1778.5,85.2120638,1337.75,2117.5,953.75,971.25,0.0125451682365116,1
S43111,10.4957746,2.6955234,2.6189043,7.9483628,2.0202146,29.9075,31.3928609,17.8674013,287.9,1776.75,86.46166170000001,1824.0,1981.0,1085.75,1038.75,0.0060814820706406,1
S43112,9.813654,-0.4714674,2.6774611,5.6080313,2.6683232999999995,29.3325,27.2312881,17.819568999999994,291.5,1761.0,87.20993990000001,1553.0,2046.75,903.25,959.5,0.0129400643298044,1
S43113,8.711119799999999,-0.271105,4.0021827000000005,1.295266,2.6163128,31.9725,30.220612300000003,12.0800422,286.4,1763.0,90.4372723,1311.5,2083.5,911.5,953.5,0.0102518231818343,1
S43114,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,32.1625,24.842021300000003,18.854578600000004,285.95,1772.5,85.2120638,1098.5,2058.5,997.25,945.0,0.0019225115660152,1
S43115,8.627457999999999,0.4417358,2.4283504,3.7541321,2.4368511,22.275,25.2164792,14.5064131,284.65,1783.25,89.38881040000001,1237.0,1944.75,1041.0,1027.75,0.0214238190286094,1
S43117,10.621626199999998,1.8011278000000002,3.9413679,3.6838445,4.0008758,28.9825,25.339557,14.5717335,284.25,1761.75,87.93519140000001,1852.5,1976.5,1062.0,994.25,0.0010238598486253,1
S43119,9.2679177,0.2864700999999999,3.7667771,2.892462,3.1283082,34.4,24.8238909,13.4389979,285.9,1765.25,88.21658509999997,1663.75,2138.0,993.0,1008.75,0.0060043734067872,1
S43120,11.0290035,0.2120877999999999,6.3238054,3.1795433,2.9155314,29.77,26.3360546,11.8815101,287.35,1771.75,86.5726686,1445.0,1937.25,989.75,923.25,0.006855077860995,1
S43121,10.621626199999998,1.8011278000000002,3.9413679,3.6838445,4.0008758,28.2225,25.339557,14.5717335,285.2,1758.0,87.93519140000001,1802.5,1986.5,1048.5,969.75,0.0101910462329012,1
S43122,10.621626199999998,1.8011278000000002,3.9413679,3.6838445,4.0008758,33.1275,25.339557,14.5717335,285.45,1782.5,87.93519140000001,1319.0,2179.75,1092.25,1012.5,0.0151035998305783,1
S43123,11.0290035,0.2120877999999999,6.3238054,3.1795433,2.9155314,29.2125,26.3360546,11.8815101,287.7,1778.0,86.5726686,1265.75,1848.75,1029.75,920.25,0.0129956593974648,1
S43126,10.621626199999998,1.8011278000000002,3.9413679,3.6838445,4.0008758,31.572499999999998,25.339557,14.5717335,288.5,1771.25,87.93519140000001,1284.75,2148.75,1133.0,1017.0,0.0112531274411022,1
S43127,8.506594300000001,-0.5099404000000001,5.077437000000001,5.945901999999999,3.155323,24.5,21.7173106,14.0714451,285.1,1793.25,85.762168,1273.25,1942.25,1027.25,1051.25,0.0224307464683985,1
S43128,8.506594300000001,-0.5099404000000001,5.077437000000001,5.945901999999999,3.155323,25.0475,21.7173106,14.0714451,284.25,1786.25,85.762168,1344.0,2032.5,991.0,1034.0,0.0114079132355894,1
S43129,6.8181009,0.0852798999999999,4.8519742,7.081027499999999,3.4549987,28.4175,22.6355494,14.871254899999998,279.25,1782.5,83.33033739999998,1270.25,2179.0,1036.75,1071.75,0.0099562884879663,1
S43130,8.506594300000001,-0.5099404000000001,5.077437000000001,5.945901999999999,3.155323,24.362499999999997,21.7173106,14.0714451,285.3,1795.75,85.762168,1275.25,1839.0,1017.25,1006.0,0.0009876513769489,1
S43131,6.8181009,0.0852798999999999,4.8519742,7.081027499999999,3.4549987,24.63,22.6355494,14.871254899999998,280.15,1774.25,83.33033739999998,1183.25,2029.75,998.25,1035.25,0.0075913356435738,1
S43133,11.8080405,1.4406173999999998,2.5250775,7.5167193,3.4261316,36.535,29.2716522,19.5981781,288.7,1763.25,84.862494,1387.0,2150.5,990.0,997.0,0.0119428090832632,1
S43136,11.4041982,-1.36495295,5.88042235,7.404788850000001,4.01579605,36.67,23.1470795,16.5518117,283.51,1727.5,76.81315079999999,1647.0,2127.25,1034.25,1040.5,0.004880645148619,1
S43137,11.5597062,-1.7570245,7.8174554,15.6326304,3.7533815,23.5625,15.272182099999998,21.3669642,288.85,1777.5,75.0941848,1581.0,1952.0,1000.5,990.0,0.0068908009095302,1
S43138,9.487103,-0.5618734000000001,6.919732799999999,8.708586,2.8728895,22.87,21.2484773,17.0637913,284.1,1789.75,78.66479199999998,1733.0,2029.25,1065.75,1065.75,0.0028209625328497,1
S43140,13.3154064,-1.8823624,9.6306029,6.192673200000001,4.1319094,30.3075,23.1887658,15.7080717,286.65,1760.25,71.2091806,1719.25,2012.5,985.5,1002.5,0.0051193308818227,1
S43142,14.035043099999998,0.1367948,11.492918199999998,15.086322199999998,2.6600173,28.747500000000002,19.2461439,18.015220000000003,290.3,1680.0,77.1322261,1486.0,2120.0,960.75,1021.25,0.0136478738699509,1
S43143,9.49299,-0.8475434999999999,2.1302418,8.6169045,3.8996827,,23.1053932,17.3955517,285.105,1744.0,82.417121,,2080.25,1018.75,1108.25,0.0163166145487077,1
S43145,9.49299,-0.8475434999999999,2.1302418,8.6169045,3.8996827,,23.1053932,17.3955517,286.0525,1753.5,82.417121,,2013.5,1009.5,1089.25,0.0049054153021321,1
S43146,9.025918,0.7852049,7.340329,16.1501472,5.4854255,26.4,18.7795372,18.3537883,358.35,1755.5,77.965918,1392.0,2146.75,1005.25,1063.5,0.0167384822640238,1
S43152,9.3509462,-1.3578198,7.781722099999999,14.7552225,3.0970326,26.715,16.687027099999998,17.6034735,284.95,1767.25,78.2792066,1242.5,2101.25,994.5,1090.75,0.0141229864899974,1
S43154,7.1258935,-2.4306782000000005,7.2265859,7.7476791999999985,3.0049581,23.94,24.6891215,14.113041,286.1,1775.25,82.5674128,1362.0,1927.25,992.25,997.75,0.0087392810461347,1
S43155,10.9939381,-0.0597727,5.3509219,12.1841638,3.8826964,25.1675,21.7906153,21.311762,284.9,1778.5,78.9623606,1342.0,1969.25,1001.0,1029.75,0.0123413635287016,1
S43156,7.1258935,-2.4306782000000005,7.2265859,7.7476791999999985,3.0049581,24.36,24.6891215,14.113041,284.8,1770.75,82.5674128,1563.0,2004.75,991.0,1035.0,0.0153909995169022,1
S43158,8.2585939,-1.7063171999999998,7.1765463,6.0845883,2.7739285,24.0975,22.7242092,14.968481699999998,281.70000000000005,1787.5,84.7942303,1884.5,2029.25,1050.5,1074.0,0.0075842546600437,1
S43159,7.1258935,-2.4306782000000005,7.2265859,7.7476791999999985,3.0049581,24.91,24.6891215,14.113041,284.15,1773.0,82.5674128,1382.0,1952.5,988.25,1020.0,0.0037301390733944,1
S43162,12.244651,0.5605335,6.004010299999999,12.613908300000002,3.1761449,25.18,19.1065333,21.9473309,287.9,1769.75,77.3436217,1492.0,2001.0,1028.75,1022.5,0.011178038946275,1
S43163,7.874482799999999,-0.1023855,3.5052989,5.121027499999999,2.9484936,28.3075,21.319713,15.6795132,284.05,1777.5,85.20104559999999,1127.5,2109.25,1042.0,1087.25,0.0096912262228592,1
S43164,7.874482799999999,-0.1023855,3.5052989,5.121027499999999,2.9484936,25.57,21.319713,15.6795132,285.5,1776.5,85.20104559999999,1365.0,2016.25,1011.0,1063.25,0.0110964971035848,1
S43166,7.874482799999999,-0.1023855,3.5052989,5.121027499999999,2.9484936,26.0775,21.319713,15.6795132,285.8,1760.25,85.20104559999999,1484.5,2182.75,981.5,1041.75,0.0107615779973268,1
S43167,7.6136303,-1.1445531999999998,2.207486,5.1728255,3.555425,26.89,24.175172,16.544856499999998,282.55,1777.75,87.27317389999997,1113.25,2097.0,1044.25,1063.25,0.0237739323854055,1
S43170,9.487103,-0.5618734000000001,6.919732799999999,8.708586,2.8728895,22.855,21.2484773,17.0637913,286.65,1783.0,78.66479199999998,1649.0,1984.5,1062.25,1043.75,0.0126299945265462,1
S43174,8.542442699999999,0.7355748000000001,3.6210264,2.0893353,3.2409484,25.685,30.0257648,13.9211138,282.1,1771.25,89.94970649999998,1795.0,2149.75,983.25,1059.5,0.0101481590381913,1
S43175,8.542442699999999,0.7355748000000001,3.6210264,2.0893353,3.2409484,27.3775,30.0257648,13.9211138,284.35,1744.25,89.94970649999998,1444.0,2170.5,962.5,1052.75,0.0096367133572215,1
S43176,10.9939381,-0.0597727,5.3509219,12.1841638,3.8826964,25.105,21.7906153,21.311762,286.25,1767.75,78.9623606,1502.0,2089.0,994.0,1004.5,0.007768659632669,1
S43177,9.380255900000002,-1.7910714,3.7825452,7.462094500000001,2.0515511,,21.4024074,18.5480191,283.095,1778.0,85.72413540000001,,2125.75,961.0,1005.25,0.0203878616332851,1
S43180,9.380255900000002,-1.7910714,3.7825452,7.462094500000001,2.0515511,,21.4024074,18.5480191,283.1225,1764.25,85.72413540000001,,2023.75,932.0,1029.0,0.0112056817541288,1
S43181,9.6762436,1.3013339,2.4144212000000005,7.420010599999999,3.1713474,,24.727561399999995,19.4986137,286.505,1759.25,86.4581005,,2129.5,938.0,1050.5,0.0018684245647078,1
S43182,9.6762436,1.3013339,2.4144212000000005,7.420010599999999,3.1713474,,24.727561399999995,19.4986137,287.1275,1759.5,86.4581005,,2153.5,898.75,1036.0,0.0334213467034542,1
S43186,13.3042122,-0.1115805,3.0620455,11.0266072,1.7626026,26.57,24.7348157,21.273469,234.2,1765.75,83.8899181,1152.0,1959.75,1067.0,1071.0,0.0061545320017089,1
S43187,13.3042122,-0.1115805,3.0620455,11.0266072,1.7626026,27.285,24.7348157,21.273469,286.25,1761.25,83.8899181,1443.0,2092.25,1057.5,1032.25,0.0177160664066384,1
S43188,10.1081871,0.1117005,7.776842299999998,15.1016584,3.6885496,28.115,20.6424149,19.155183800000003,288.3,1701.5,76.0672675,1642.75,2193.25,977.25,1070.25,0.0217268998445227,1
S43189,14.5355945,0.3917522,19.6852416,11.1709153,3.9464723,25.57,13.6183625,11.9602107,290.15,1713.25,53.9396304,1438.0,1979.75,986.25,991.5,0.0,0
S43191,13.3042122,-0.1115805,3.0620455,11.0266072,1.7626026,29.66,24.7348157,21.273469,283.4,1730.25,83.8899181,1535.0,2240.75,1004.25,1074.0,0.0151453281081443,1
S43192,9.755381800000002,-0.1769454,4.842848399999999,5.367246700000001,4.0504281,28.9325,21.010719100000003,13.831647699999998,287.5,1763.75,84.0920726,1246.5,1947.75,1050.25,1068.75,0.0137552832702701,1
S43193,9.755381800000002,-0.1769454,4.842848399999999,5.367246700000001,4.0504281,28.8525,21.010719100000003,13.831647699999998,290.15,1737.0,84.0920726,1776.5,2074.0,983.75,1050.25,0.0168430915216394,1
S43195,8.133517,-1.7950560999999998,2.8578265,3.8691243,2.4949359,26.18,22.1932337,13.4073795,286.75,1763.25,86.907535,1745.5,2113.5,963.25,1048.75,0.0183505314910899,1
S43196,6.5306336,-1.3386205,2.1042089,5.774935500000001,1.985638,26.1,17.273111800000002,13.7248513,284.85,1751.75,87.4899317,1685.5,2133.0,983.5,1066.5,0.0071020581474631,1
S43197,9.372681,0.6238952999999999,5.0015887,7.8846367,4.5479107,31.745,22.9378867,17.0159164,289.75,1761.0,82.22263579999998,1941.75,2104.75,1099.5,1066.0,0.0108438657875736,1
S43198,14.8312638,-0.010989,2.5380387000000004,9.7646914,2.0890002,,31.0102209,20.552166,291.485,1784.5,76.92912559999998,,1905.0,1020.0,986.75,0.0115764464734929,1
S43199,7.523689099999999,0.1711956999999999,3.6888833,3.7954415,2.6291624,26.5925,21.1895245,15.1775295,288.25,1682.75,86.1345413,1498.0,2170.25,978.75,1055.5,0.0,0
S43200,12.5598017,2.5163871,2.2548595,13.2448635,3.5885265,24.505,23.5765122,19.0350315,288.65,1738.5,72.650453,1559.5,2062.5,971.25,1022.0,0.0050375433816613,1
S43202,9.1906821,-1.149812,1.8073441000000003,8.553936799999999,2.4211279,26.674999999999997,28.896848100000003,18.7612149,287.05,1772.25,86.22898939999997,1638.75,1983.5,972.0,1015.0,0.0080629624897844,1
S43206,13.1718935,0.7881368999999999,2.0131221000000004,14.8886918,3.1993353,,29.6704138,24.4853797,288.955,1786.0,79.9008703,,1967.0,1058.0,996.5,0.0166545438775972,1
S43207,8.4703235,0.6712229999999999,2.6051501,6.284899299999998,3.1878101,,24.7840581,17.9629335,287.8175,1816.0,87.28304659999998,,1930.5,1070.5,980.25,0.0332575601019494,1
S43211,6.756689499999999,0.8443877999999999,1.8303165,4.0133627,2.3687392000000003,35.755,21.6703191,13.4499764,285.1,1784.75,91.9128101,1774.75,2130.75,1068.5,1063.25,0.0070121336719474,1
S43212,9.5283186,0.7069095000000001,1.453829,6.3609993,2.8368256,27.615,24.7322376,15.5779264,288.65,1755.25,87.2037922,1616.0,1947.25,1000.25,1019.75,0.0086128713614806,1
S43215,6.756689499999999,0.8443877999999999,1.8303165,4.0133627,2.3687392000000003,30.555,21.6703191,13.4499764,286.8,1772.5,91.9128101,1422.0,2024.0,1031.75,1082.0,0.0020494803103498,1
S43216,9.5283186,0.7069095000000001,1.453829,6.3609993,2.8368256,29.78,24.7322376,15.5779264,283.75,1770.0,87.2037922,1815.0,2019.25,967.0,1059.25,0.0095369677431734,1
S43217,10.1653817,1.4793219,3.384161,5.790613,1.9142815,,22.9838632,15.8795816,289.59749999999997,1725.75,87.0097486,,2209.0,1016.75,1118.75,0.0088645524917062,1
S43220,8.340535599999999,0.5926015,1.1811196000000002,3.8857185,3.4305549,30.314999999999998,22.1949268,12.309645800000002,286.7,1765.75,87.39647389999998,1841.0,2110.0,1021.0,1085.25,0.0140830702793378,1
S43221,13.0037004,0.2206818,4.665966399999999,11.2881627,2.8184167,,23.6498505,19.186759,290.425,1719.5,82.11943640000001,,1979.5,1034.25,950.0,0.0166338871399912,1
S43222,10.1653817,1.4793219,3.384161,5.790613,1.9142815,,22.9838632,15.8795816,283.23,1762.75,87.0097486,,2321.5,1007.5,1112.0,0.0018968777849658,1
S43223,9.5283186,0.7069095000000001,1.453829,6.3609993,2.8368256,29.06,24.7322376,15.5779264,284.95,1756.5,87.2037922,1121.75,2003.0,1024.5,1060.25,0.0010124839061914,1
S43224,9.6405065,-0.9011383,4.2825125,6.458294,5.1261155,27.9025,25.7992844,17.5033224,287.3,1706.25,83.8341928,1737.5,2065.0,981.5,1035.5,0.0,0
S43225,10.2498584,0.7752315,1.9769735,8.058025099999998,2.7969745,,26.8851064,17.0537426,285.15,1732.0,85.71684119999998,,2080.75,1074.5,1010.75,0.0084693292132214,1
S43226,10.0357746,1.5771702,5.8200348,7.831501899999999,3.8604475,25.845,19.3198463,15.8311353,285.35,1769.75,83.91463569999998,1184.25,2118.0,956.75,998.5,0.0105550117481702,1
S43228,10.3591255,-2.2765048,4.0424597,10.1019833,3.6494188,25.975,20.0720396,19.3255191,287.65,1754.5,80.3522155,1265.25,2136.75,948.25,1047.25,0.0039447731755424,1
S43231,13.5373335,-0.7295693999999999,4.8504748,5.8000742,3.9184315,29.71,25.4531054,16.127999199999998,286.4,1773.5,83.2173766,1917.0,2050.25,1041.75,1011.5,0.0137212677678388,1
S43233,14.8643721,1.3206521999999998,5.7238019,17.4943827,1.922928,28.705,20.4103484,23.9186087,285.95,1773.5,78.7355961,1826.0,1973.25,1054.0,1012.75,0.0068114316145187,1
S43235,19.7578832,1.4512174,10.2069798,11.127112,3.9221731,35.589999999999996,17.7355813,22.584078,287.40000000000003,1767.0,69.48929129999999,1725.0,2170.5,1057.5,1034.5,0.0161573163059047,1
S43236,10.3953312,0.5869962,2.8576623,8.569031299999999,2.7728379000000003,30.84,24.6671644,18.6975005,288.7,1780.5,86.2455402,1535.0,1891.75,1062.75,958.0,0.0119950523425951,1
S43237,19.7578832,1.4512174,10.2069798,11.127112,3.9221731,31.552500000000002,17.7355813,22.584078,285.65,1775.25,69.48929129999999,1053.25,1992.5,1148.25,1013.0,0.0071817102750683,1
S43239,11.8203834,-0.0516831,3.4064811,5.9147235,3.7026595,34.4175,24.8472983,17.619707000000002,284.5,1775.25,84.8986474,1046.25,1945.5,1086.25,967.75,0.0050664448440513,1
S43240,11.8203834,-0.0516831,3.4064811,5.9147235,3.7026595,34.1575,24.8472983,17.619707000000002,286.0,1780.0,84.8986474,1154.0,2037.5,1089.75,974.75,0.0311892061499843,1
S43243,10.9065536,1.1996127,3.5974207,8.253519099999998,2.695287,27.580000000000002,27.3547295,19.6170887,286.6,1771.5,81.02372539999998,1103.5,1991.25,1030.75,986.25,0.0108982754530648,1
S43245,10.3534972,-0.7196541,1.2804837999999998,12.4154452,2.9724749,27.8125,25.691654,23.3731286,288.25,1759.0,82.8391023,1156.0,1993.75,987.0,971.5,0.0143431859765776,1
S43247,7.9836813,-3.3024651,2.0227204,3.7437953,3.1562657000000005,26.2125,23.5060918,13.3479023,291.65,1751.5,90.2546883,1485.0,2108.25,977.0,1014.5,0.013096918704237,1
S43248,9.404786,0.7927071,4.6821735,9.3494971,5.415555,23.8625,20.824851100000004,13.950443900000002,289.65,1758.75,82.70195759999999,1572.0,1937.75,1008.25,1032.0,0.0081263425531349,1
S43249,9.1101863,-2.3894928,2.2125856,6.371885499999999,2.9244697,24.747500000000002,26.6763686,17.141619199999997,294.29999999999995,1783.75,86.7839328,1718.25,1946.5,995.25,934.0,0.0119009847645843,1
S43250,7.9836813,-3.3024651,2.0227204,3.7437953,3.1562657000000005,26.4075,23.5060918,13.3479023,289.75,1761.75,90.2546883,1580.0,2060.75,990.75,999.0,0.01061650286531,1
S43251,9.404786,0.7927071,4.6821735,9.3494971,5.415555,27.255,20.824851100000004,13.950443900000002,286.75,1768.0,82.70195759999999,1789.5,2065.0,954.25,1016.0,0.0060342629578815,1
S43252,9.6612215,0.3043727,3.260097,6.7948954,3.6366212,28.622500000000002,17.0381634,15.4137324,283.85,1759.75,86.35153389999998,1291.0,2123.75,897.75,1002.75,0.0106482022515679,1
S43253,7.9836813,-3.3024651,2.0227204,3.7437953,3.1562657000000005,32.037499999999994,23.5060918,13.3479023,282.3,1775.5,90.2546883,1028.75,2120.5,978.75,1043.25,0.0146554062820679,1
S43254,12.5772345,-0.1285587,1.3474739,12.8680647,2.1617236,30.6275,26.3636169,25.6815709,290.3,1784.25,83.7537598,1264.0,2097.0,971.75,969.0,0.0109839329592326,1
S43255,9.6612215,0.3043727,3.260097,6.7948954,3.6366212,26.6325,17.0381634,15.4137324,285.65,1770.5,86.35153389999998,1513.0,1981.75,934.0,1021.25,0.0148949839942607,1
S43256,12.5772345,-0.1285587,1.3474739,12.8680647,2.1617236,27.3925,26.3636169,25.6815709,294.2,1776.5,83.7537598,1342.0,1943.25,958.5,968.75,0.0097092309976479,1
S43257,9.404786,0.7927071,4.6821735,9.3494971,5.415555,27.43,20.824851100000004,13.950443900000002,283.65,1761.75,82.70195759999999,1057.0,2014.5,1065.0,1077.0,0.0,0
S43258,11.4917797,-0.172585,4.9788524,7.604069900000001,3.1378246,27.447499999999998,20.4884144,16.6695956,288.85,1770.0,81.7531075,1158.0,2028.0,958.75,1017.0,0.0145582152858331,1
S43260,12.5772345,-0.1285587,1.3474739,12.8680647,2.1617236,26.5025,26.3636169,25.6815709,294.4,1759.5,83.7537598,1430.0,1990.0,962.5,998.0,0.0131019155036967,1
S43261,7.4208694,-0.9937376,3.57038,2.6461036,3.3284315,28.7625,18.1499645,10.400292599999998,286.8,1722.25,89.11448209999998,1746.0,2129.75,961.25,1021.75,0.0127262699678937,1
S43262,8.959982,1.646656,3.253807,4.708506,4.1486257,,25.341038,14.3257735,288.38,1730.0,88.97663879999998,,1944.0,1007.0,1006.25,0.0177118352122212,1
S43263,12.5772345,-0.1285587,1.3474739,12.8680647,2.1617236,28.1675,26.3636169,25.6815709,292.2,1781.0,83.7537598,1707.75,2072.0,976.5,986.5,0.000940400909748,1
S43264,12.5772345,-0.1285587,1.3474739,12.8680647,2.1617236,32.6075,26.3636169,25.6815709,284.7,1769.75,83.7537598,1127.75,2158.5,1053.5,1031.75,0.0077877867290316,1
S43269,10.7996232,0.8958332999999999,4.2967206,2.8499324,2.9150032,,27.4501016,15.6504431,287.75,1728.5,87.5092011,,2001.5,996.0,939.0,0.0,0
S43271,10.9872844,-0.982117,3.835126,5.9634784000000005,2.5138256,35.989999999999995,29.8341295,15.8353884,285.84999999999997,1763.25,86.81200439999998,1254.5,2191.75,1048.25,1065.25,0.003051588422384,1
S43272,10.9872844,-0.982117,3.835126,5.9634784000000005,2.5138256,32.1725,29.8341295,15.8353884,287.3,1746.5,86.81200439999998,1271.75,2061.5,1023.0,1050.75,0.0156812633355814,1
S43275,7.9487076,-0.1521739,2.5312627999999995,4.4271729,4.1814198,,24.1911063,13.2239773,285.375,1736.25,86.85516390000001,,2134.25,988.75,1021.25,0.0,0
S43278,12.5772345,-0.1285587,1.3474739,12.8680647,2.1617236,30.1075,26.3636169,25.6815709,290.1,1779.5,83.7537598,1912.75,2005.5,997.25,944.75,0.0,0
S43280,10.7996232,0.8958332999999999,4.2967206,2.8499324,2.9150032,,27.4501016,15.6504431,290.4225,1764.5,87.5092011,,1847.5,1033.25,983.5,0.0176892845234214,1
S43281,8.959982,1.646656,3.253807,4.708506,4.1486257,,25.341038,14.3257735,291.46500000000003,1756.0,88.97663879999998,,1928.0,1000.5,991.25,0.0192861096303921,1
S43283,8.512185299999999,0.1221225,3.0477253,4.100778399999999,2.8863638,24.3375,21.1392203,14.337574599999998,289.70000000000005,1758.25,88.9193712,1450.0,1965.25,990.5,1062.75,0.008931727100094,1
S43284,8.512185299999999,0.1221225,3.0477253,4.100778399999999,2.8863638,28.7625,21.1392203,14.337574599999998,285.55,1764.25,88.9193712,1926.75,2007.5,996.5,971.0,0.0094444317758572,1
S43285,9.0911356,-1.0163238,2.7901291,4.366492399999999,3.6515499,29.385,25.8340757,16.507524,288.35,1791.0,84.6607001,1530.0,2037.5,996.5,990.25,0.0120216001789936,1
S43287,9.6735389,-1.2051472,3.0031095000000003,4.905084400000001,3.5233435,29.7125,25.4844663,15.9824853,287.4,1796.5,88.82715329999998,1851.25,1960.25,930.25,930.5,0.0090494167344411,1
S43288,18.7808009,-0.8415248,6.8671753,18.1640635,3.5973253,29.8075,23.4972658,24.408327,287.15,1717.0,71.36843459999999,1090.5,2121.75,1036.75,951.25,0.0115645269189377,1
S43289,18.7808009,-0.8415248,6.8671753,18.1640635,3.5973253,31.705,23.4972658,24.408327,285.55,1686.75,71.36843459999999,1338.25,2288.5,981.0,980.5,0.0058232519991798,1
S43292,8.780567,0.8701435999999999,3.8790102,5.4439215,3.3025252,32.4525,22.2004492,15.8925108,287.75,1762.5,86.2432705,1355.0,2088.25,953.5,935.75,0.0204832503437604,1
S43293,8.780567,0.8701435999999999,3.8790102,5.4439215,3.3025252,28.86,22.2004492,15.8925108,289.0,1822.0,86.2432705,1778.5,1466.5,704.75,687.75,0.0189241416074097,1
S43295,8.780567,0.8701435999999999,3.8790102,5.4439215,3.3025252,31.335,22.2004492,15.8925108,286.8,1792.25,86.2432705,1896.0,1938.75,931.25,903.0,0.0068737688366753,1
S43296,8.780567,0.8701435999999999,3.8790102,5.4439215,3.3025252,31.1,22.2004492,15.8925108,286.7,1783.75,86.2432705,1685.5,2069.0,903.25,896.0,0.0238429683871982,1
S43297,10.9413302,0.1724537,2.8020419,8.5380985,3.3454113,28.490000000000002,27.945875800000003,17.8025633,289.55,1736.5,82.58014639999998,1595.0,2001.5,952.75,965.5,0.0165183747123605,1
S43298,13.6040397,-0.045,3.3472661,14.0033905,2.4646921,29.975,23.2372721,23.194810500000003,287.1,1798.0,80.90457559999999,1193.5,1971.5,1039.25,999.5,0.0029940660863279,1
S43301,25.9933233,-0.9505142,25.6015853,8.990569500000001,3.8467589,32.315,18.126740100000003,12.9253537,285.95,1738.5,61.2152723,1602.0,2271.25,967.0,984.75,0.0107877611103875,1
S43302,10.9413302,0.1724537,2.8020419,8.5380985,3.3454113,30.700000000000003,27.945875800000003,17.8025633,285.2,1763.0,82.58014639999998,1106.25,2045.5,1008.0,920.5,0.022210305224114,1
S43303,11.3305842,-0.2805005,2.4903874,5.9241818,2.4884934,33.5225,25.9654009,18.3208494,283.05,1802.5,86.92518009999998,1905.0,1985.5,1001.0,995.0,0.0143505578526714,1
S43305,15.5685886,-2.3681287,5.543321499999999,11.580638699999998,4.8215781,30.64,27.4075708,19.4730891,288.15,1760.0,76.9921895,1130.5,2105.5,994.5,952.0,0.017115469151033,1
S43306,9.0911356,-1.0163238,2.7901291,4.366492399999999,3.6515499,30.509999999999998,25.8340757,16.507524,285.9,1802.5,84.6607001,1150.0,1990.75,985.25,979.25,0.0082057378250254,1
S43307,10.9413302,0.1724537,2.8020419,8.5380985,3.3454113,28.47,27.945875800000003,17.8025633,289.8,1504.0,82.58014639999998,1379.5,1947.0,983.0,945.25,0.0096556976387253,1
S43308,9.0911356,-1.0163238,2.7901291,4.366492399999999,3.6515499,30.4125,25.8340757,16.507524,287.59999999999997,1803.25,84.6607001,1356.25,2031.5,972.5,1009.0,0.0138802444901932,1
S43310,11.3305842,-0.2805005,2.4903874,5.9241818,2.4884934,29.04,25.9654009,18.3208494,288.05,1809.5,86.92518009999998,1546.0,2027.75,983.5,974.5,0.0061257441484969,1
S43311,17.2455367,-6.0061413,7.694356799999999,10.610007,4.1644354,30.3675,19.2661085,22.9528941,287.2,1811.5,65.9839915,1560.5,2054.25,959.25,973.0,0.0125318095770102,1
S43312,17.7005599,2.2828069,7.021395500000001,9.1789109,3.4387096,30.045,19.7805546,20.6148602,285.5,1804.0,79.30708849999998,1169.0,1914.25,963.0,951.25,0.0127099722430415,1
S43314,17.7005599,2.2828069,7.021395500000001,9.1789109,3.4387096,31.34,19.7805546,20.6148602,287.35,1794.25,79.30708849999998,1903.5,1939.0,991.25,986.75,0.0028148592853542,1
S43315,17.7005599,2.2828069,7.021395500000001,9.1789109,3.4387096,37.4275,19.7805546,20.6148602,281.45,1793.25,79.30708849999998,1037.25,2046.75,973.5,985.0,0.0050693904695459,1
S43316,9.0911356,-1.0163238,2.7901291,4.366492399999999,3.6515499,35.7175,25.8340757,16.507524,282.05,1790.25,84.6607001,1548.0,2222.75,1044.0,1002.25,0.0077216777947385,1
